user_id,song_id,rank
4782b9bb73322bf80329ce5989128a67bc538747,SOMRYYN12A6310F0F3,7
4782b9bb73322bf80329ce5989128a67bc538747,SOUKJBT12A6701C4D6,8
4782b9bb73322bf80329ce5989128a67bc538747,SOBONKR12A58A7A7E0,9
4782b9bb73322bf80329ce5989128a67bc538747,SOEWTBE12A58A7E7C2,10
4691b4c353503da2c108e372ff056a9ac847c4d1,SOBONKR12A58A7A7E0,1
4691b4c353503da2c108e372ff056a9ac847c4d1,SOXHIMB12A6D4F573F,2
4691b4c353503da2c108e372ff056a9ac847c4d1,SOVWADY12AB0189C63,3
4691b4c353503da2c108e372ff056a9ac847c4d1,SOFGKEH12A67020E3A,4
4691b4c353503da2c108e372ff056a9ac847c4d1,SOGWJEY12AC9618862,5
4691b4c353503da2c108e372ff056a9ac847c4d1,SOTWNDJ12A8C143984,6
4691b4c353503da2c108e372ff056a9ac847c4d1,SOUGCDK12AC95F075F,7
4691b4c353503da2c108e372ff056a9ac847c4d1,SOOYDAZ12A58A7AE08,8
4691b4c353503da2c108e372ff056a9ac847c4d1,SOPQLBY12A6310E992,9
4691b4c353503da2c108e372ff056a9ac847c4d1,SOWLFNL12AB017DB20,10
bab8d135cf88852063ed4a084dd24c783d7ff841,SOZZIOH12A67ADE300,1
bab8d135cf88852063ed4a084dd24c783d7ff841,SOLGWFD12B0B807B28,2
bab8d135cf88852063ed4a084dd24c783d7ff841,SOPRHFU12A8C13A256,3
bab8d135cf88852063ed4a084dd24c783d7ff841,SOJUBSU12AF729FEC1,4
bab8d135cf88852063ed4a084dd24c783d7ff841,SOLJWIQ12A6D4FA875,5
bab8d135cf88852063ed4a084dd24c783d7ff841,SODOWQF12A81C2371B,6
bab8d135cf88852063ed4a084dd24c783d7ff841,SOZPQES12A6D4F8E57,7
bab8d135cf88852063ed4a084dd24c783d7ff841,SOGOMCI12AB0188C6C,8
bab8d135cf88852063ed4a084dd24c783d7ff841,SODGVGW12AC9075A8D,9
bab8d135cf88852063ed4a084dd24c783d7ff841,SOMNTMT12A8C1400F6,10
ea6cbdb88a3bead8ace9c163d8e8eca78e374a19,SODGVGW12AC9075A8D,1
ea6cbdb88a3bead8ace9c163d8e8eca78e374a19,SOMNTMT12A8C1400F6,2
ea6cbdb88a3bead8ace9c163d8e8eca78e374a19,SOEBNJI12AB0187464,3
ea6cbdb88a3bead8ace9c163d8e8eca78e374a19,SOXGQEM12AB0181D35,4
ea6cbdb88a3bead8ace9c163d8e8eca78e374a19,SOWEHOM12A6BD4E09E,5
ea6cbdb88a3bead8ace9c163d8e8eca78e374a19,SOWGXOP12A6701E93A,6
ea6cbdb88a3bead8ace9c163d8e8eca78e374a19,SOPOFBW12AB0187196,7
ea6cbdb88a3bead8ace9c163d8e8eca78e374a19,SOSKFYL12A8C13FAD7,8
ea6cbdb88a3bead8ace9c163d8e8eca78e374a19,SOHEZBY12A6701F62F,9
ea6cbdb88a3bead8ace9c163d8e8eca78e374a19,SOIWDQY12A67ADE295,10
2b6c2f33bc0e887ea7c4411f58106805a1923280,SOTUQTT12A6D4FBCEB,1
2b6c2f33bc0e887ea7c4411f58106805a1923280,SOWCKVR12A8C142411,2
2b6c2f33bc0e887ea7c4411f58106805a1923280,SOZSQUQ12AB018F6FB,3
2b6c2f33bc0e887ea7c4411f58106805a1923280,SONYKOW12AB01849C9,4
2b6c2f33bc0e887ea7c4411f58106805a1923280,SOBJPXL12A4280634F,5
2b6c2f33bc0e887ea7c4411f58106805a1923280,SOWXDVT12B0B80BFA3,6
2b6c2f33bc0e887ea7c4411f58106805a1923280,SOARUPP12AB01842E0,7
2b6c2f33bc0e887ea7c4411f58106805a1923280,SOMCMKG12A8C1347BF,8
2b6c2f33bc0e887ea7c4411f58106805a1923280,SOWGXOP12A6701E93A,9
2b6c2f33bc0e887ea7c4411f58106805a1923280,SOLTAEJ12A8C13F793,10
c2cffe9ccaa09a327e8134e9a1f24901801fb2f8,SONOMEC12A8C14541F,1
c2cffe9ccaa09a327e8134e9a1f24901801fb2f8,SOBBKGF12A8C1311EE,2
c2cffe9ccaa09a327e8134e9a1f24901801fb2f8,SOOFYTN12A6D4F9B35,3
c2cffe9ccaa09a327e8134e9a1f24901801fb2f8,SOWGXOP12A6701E93A,4
c2cffe9ccaa09a327e8134e9a1f24901801fb2f8,SOOJIVY12A8C13746F,5
c2cffe9ccaa09a327e8134e9a1f24901801fb2f8,SOLJYEI12A8C13F7B3,6
c2cffe9ccaa09a327e8134e9a1f24901801fb2f8,SOHFJAQ12AB017E4AF,7
c2cffe9ccaa09a327e8134e9a1f24901801fb2f8,SOKGSVI12AB01877C9,8
c2cffe9ccaa09a327e8134e9a1f24901801fb2f8,SOWPCTZ12A6310D890,9
c2cffe9ccaa09a327e8134e9a1f24901801fb2f8,SOIFKBU12A8C131DD7,10
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOASTSF12A8C1420B5,1
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOQCGHN12AB0181246,2
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOKENKR12AB01828F7,3
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOBONKR12A58A7A7E0,4
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOPVQLJ12A67AE2281,5
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOWXDVT12B0B80BFA3,6
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOBJPXL12A4280634F,7
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOARUPP12AB01842E0,8
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOFRCGW12A81C21EA6,9
3ff7a31452eeabd7a4e07f0d243c674e3d0adf46,SOTUQTT12A6D4FBCEB,10
e006b1a48f466bf59feefed32bec6494495a4436,SOZSQUQ12AB018F6FB,1
e006b1a48f466bf59feefed32bec6494495a4436,SOTUQTT12A6D4FBCEB,2
e006b1a48f466bf59feefed32bec6494495a4436,SOSCIZP12AB0181D2F,3
e006b1a48f466bf59feefed32bec6494495a4436,SOIWDQY12A67ADE295,4
e006b1a48f466bf59feefed32bec6494495a4436,SOXWYZP12AF72A42A6,5
e006b1a48f466bf59feefed32bec6494495a4436,SOLRBSH12AB018AE7B,6
e006b1a48f466bf59feefed32bec6494495a4436,SONIQRE12AF72A2B02,7
e006b1a48f466bf59feefed32bec6494495a4436,SOEKSGJ12A67AE227E,8
e006b1a48f466bf59feefed32bec6494495a4436,SODGVGW12AC9075A8D,9
e006b1a48f466bf59feefed32bec6494495a4436,SOOPJAT12A6D4F9537,10
b64cdd1a0bd907e5e00b39e345194768e330d652,SOVOOSP12A6310F1AC,1
b64cdd1a0bd907e5e00b39e345194768e330d652,SOSAXUZ12AAF3B2031,2
b64cdd1a0bd907e5e00b39e345194768e330d652,SODLAPJ12A8C142002,3
b64cdd1a0bd907e5e00b39e345194768e330d652,SOOLULU12A6701FBC4,4
b64cdd1a0bd907e5e00b39e345194768e330d652,SOXLSSJ12A81C217B2,5
b64cdd1a0bd907e5e00b39e345194768e330d652,SOFRCGW12A81C21EA6,6
b64cdd1a0bd907e5e00b39e345194768e330d652,SOQGVCS12AF72A078D,7
b64cdd1a0bd907e5e00b39e345194768e330d652,SOASOOD12A8C13EE86,8
b64cdd1a0bd907e5e00b39e345194768e330d652,SOLYVPG12AB0185318,9
b64cdd1a0bd907e5e00b39e345194768e330d652,SOJARVY12AF72ACF03,10
0afaa5d9d04bf85af720fe8cc566a41ca3e41c97,SOZSQUQ12AB018F6FB,1
0afaa5d9d04bf85af720fe8cc566a41ca3e41c97,SOZFMOW12A58A79548,2
0afaa5d9d04bf85af720fe8cc566a41ca3e41c97,SODMDQI12A8C139C26,3
0afaa5d9d04bf85af720fe8cc566a41ca3e41c97,SOOPGJQ12A81C219C1,4
0afaa5d9d04bf85af720fe8cc566a41ca3e41c97,SOIBBRA12A8C13BA94,5
0afaa5d9d04bf85af720fe8cc566a41ca3e41c97,SOBJKAC12AB017E1DC,6
0afaa5d9d04bf85af720fe8cc566a41ca3e41c97,SOTUQTT12A6D4FBCEB,7
0afaa5d9d04bf85af720fe8cc566a41ca3e41c97,SOIWDQY12A67ADE295,8
0afaa5d9d04bf85af720fe8cc566a41ca3e41c97,SOTWNDJ12A8C143984,9
0afaa5d9d04bf85af720fe8cc566a41ca3e41c97,SOSCIZP12AB0181D2F,10
73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOSXLTC12AF72A7F54,1
73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOTUQTT12A6D4FBCEB,2
73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOXHIMB12A6D4F573F,3
73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOIDDNJ12AC9071B90,4
73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SONYKOW12AB01849C9,5
73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOWCKVR12A8C142411,6
73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOJSXJY12A8C13E32E,7
73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOPBFHP12A8C131F30,8
73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOPXVIV12A8C13BF6E,9
73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOZSQUQ12AB018F6FB,10
99b5f915dd56a0150eb91605e1f6109e1e80c9de,SOSXLTC12AF72A7F54,1
99b5f915dd56a0150eb91605e1f6109e1e80c9de,SOQMVMK12A67021D21,2
99b5f915dd56a0150eb91605e1f6109e1e80c9de,SOVECCN12AF72AC5B7,3
99b5f915dd56a0150eb91605e1f6109e1e80c9de,SOCCSKM12AB017ACA1,4
99b5f915dd56a0150eb91605e1f6109e1e80c9de,SOTUQTT12A6D4FBCEB,5
99b5f915dd56a0150eb91605e1f6109e1e80c9de,SOAFQGA12A8C1367FA,6
99b5f915dd56a0150eb91605e1f6109e1e80c9de,SOXHIMB12A6D4F573F,7
99b5f915dd56a0150eb91605e1f6109e1e80c9de,SOUNSQC12AC9071827,8
99b5f915dd56a0150eb91605e1f6109e1e80c9de,SOIDDNJ12AC9071B90,9
99b5f915dd56a0150eb91605e1f6109e1e80c9de,SOOQCAG12A67ADE6DD,10
62f2f9b881dc320d745a90c0c10528d18e10deb1,SOSXLTC12AF72A7F54,1
62f2f9b881dc320d745a90c0c10528d18e10deb1,SOTUQTT12A6D4FBCEB,2
62f2f9b881dc320d745a90c0c10528d18e10deb1,SOXHIMB12A6D4F573F,3
62f2f9b881dc320d745a90c0c10528d18e10deb1,SOUNSQC12AC9071827,4
62f2f9b881dc320d745a90c0c10528d18e10deb1,SOOQCAG12A67ADE6DD,5
62f2f9b881dc320d745a90c0c10528d18e10deb1,SOIDDNJ12AC9071B90,6
62f2f9b881dc320d745a90c0c10528d18e10deb1,SOUTDNR12A6D4FBBED,7
62f2f9b881dc320d745a90c0c10528d18e10deb1,SORVHRQ12AB0181DF6,8
62f2f9b881dc320d745a90c0c10528d18e10deb1,SOWGJAK12AC90726E1,9
62f2f9b881dc320d745a90c0c10528d18e10deb1,SONANKR12A8AE48518,10
179b2286bb4eea7193bcfa0c36fcfa4eade2b34d,SOTUQTT12A6D4FBCEB,1
179b2286bb4eea7193bcfa0c36fcfa4eade2b34d,SOIWDQY12A67ADE295,2
179b2286bb4eea7193bcfa0c36fcfa4eade2b34d,SOTWNDJ12A8C143984,3
179b2286bb4eea7193bcfa0c36fcfa4eade2b34d,SOSCIZP12AB0181D2F,4
179b2286bb4eea7193bcfa0c36fcfa4eade2b34d,SOLTAEJ12A8C13F793,5
179b2286bb4eea7193bcfa0c36fcfa4eade2b34d,SOLWOAA12A8C136138,6
179b2286bb4eea7193bcfa0c36fcfa4eade2b34d,SOEKGDE12AB0182795,7
179b2286bb4eea7193bcfa0c36fcfa4eade2b34d,SOEXOAH12A81C20728,8
179b2286bb4eea7193bcfa0c36fcfa4eade2b34d,SOXMMCO12A6D4F778F,9
179b2286bb4eea7193bcfa0c36fcfa4eade2b34d,SOEWPZY12A6D4FB168,10
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOSXLTC12AF72A7F54,1
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOTUQTT12A6D4FBCEB,2
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOUNSQC12AC9071827,3
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOOQCAG12A67ADE6DD,4
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOWCKVR12A8C142411,5
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOVXBOT12A8C136816,6
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOZSQUQ12AB018F6FB,7
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOISNSU12AC468C0D8,8
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOJSXJY12A8C13E32E,9
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOGWJEY12AC9618862,10
8bc2733e75989c8de36cf1bb596dabfd72734e86,SOZSQUQ12AB018F6FB,1
8bc2733e75989c8de36cf1bb596dabfd72734e86,SOWCKVR12A8C142411,2
8bc2733e75989c8de36cf1bb596dabfd72734e86,SONYKOW12AB01849C9,3
8bc2733e75989c8de36cf1bb596dabfd72734e86,SOLTAEJ12A8C13F793,4
8bc2733e75989c8de36cf1bb596dabfd72734e86,SOLWOAA12A8C136138,5
8bc2733e75989c8de36cf1bb596dabfd72734e86,SOQCGHN12AB0181246,6
8bc2733e75989c8de36cf1bb596dabfd72734e86,SOKENKR12AB01828F7,7
8bc2733e75989c8de36cf1bb596dabfd72734e86,SOXHIMB12A6D4F573F,8
8bc2733e75989c8de36cf1bb596dabfd72734e86,SOIDDNJ12AC9071B90,9
8bc2733e75989c8de36cf1bb596dabfd72734e86,SOOQCAG12A67ADE6DD,10
7661038e3e655fd31961ad18aea13dded963eedf,SOSXLTC12AF72A7F54,1
7661038e3e655fd31961ad18aea13dded963eedf,SOTUQTT12A6D4FBCEB,2
7661038e3e655fd31961ad18aea13dded963eedf,SOXHIMB12A6D4F573F,3
7661038e3e655fd31961ad18aea13dded963eedf,SOIDDNJ12AC9071B90,4
7661038e3e655fd31961ad18aea13dded963eedf,SOUNSQC12AC9071827,5
7661038e3e655fd31961ad18aea13dded963eedf,SOOQCAG12A67ADE6DD,6
7661038e3e655fd31961ad18aea13dded963eedf,SOGYNZW12A8C1388A4,7
7661038e3e655fd31961ad18aea13dded963eedf,SOXVKHM12AB0181125,8
7661038e3e655fd31961ad18aea13dded963eedf,SOUPMLF12A6701EAFE,9
7661038e3e655fd31961ad18aea13dded963eedf,SOZSQUQ12AB018F6FB,10
37029a65b9925fb3c1964774fcab695b82955f76,SOIWDQY12A67ADE295,1
37029a65b9925fb3c1964774fcab695b82955f76,SOPQLBY12A6310E992,2
37029a65b9925fb3c1964774fcab695b82955f76,SOWCKVR12A8C142411,3
37029a65b9925fb3c1964774fcab695b82955f76,SOSXLTC12AF72A7F54,4
37029a65b9925fb3c1964774fcab695b82955f76,SOEBOWM12AB017F279,5
37029a65b9925fb3c1964774fcab695b82955f76,SOXWYZP12AF72A42A6,6
37029a65b9925fb3c1964774fcab695b82955f76,SOZSQUQ12AB018F6FB,7
37029a65b9925fb3c1964774fcab695b82955f76,SOXHIMB12A6D4F573F,8
37029a65b9925fb3c1964774fcab695b82955f76,SOTUQTT12A6D4FBCEB,9
37029a65b9925fb3c1964774fcab695b82955f76,SOUNSQC12AC9071827,10
1a849df9dabb15845eb932d46d81e2fd77176786,SONYKOW12AB01849C9,1
1a849df9dabb15845eb932d46d81e2fd77176786,SOTWNDJ12A8C143984,2
1a849df9dabb15845eb932d46d81e2fd77176786,SOPQLBY12A6310E992,3
1a849df9dabb15845eb932d46d81e2fd77176786,SOCVTLJ12A6310F0FD,4
1a849df9dabb15845eb932d46d81e2fd77176786,SOOPJAT12A6D4F9537,5
1a849df9dabb15845eb932d46d81e2fd77176786,SOSCIZP12AB0181D2F,6
1a849df9dabb15845eb932d46d81e2fd77176786,SOSXLTC12AF72A7F54,7
1a849df9dabb15845eb932d46d81e2fd77176786,SOUJVIT12A8C1451C1,8
1a849df9dabb15845eb932d46d81e2fd77176786,SOGYNZW12A8C1388A4,9
1a849df9dabb15845eb932d46d81e2fd77176786,SOWUVFQ12AB018740E,10
0ef42a19efb74d0a05c308d00636c8d8d41bec0c,SOJSXJY12A8C13E32E,1
0ef42a19efb74d0a05c308d00636c8d8d41bec0c,SOPBFHP12A8C131F30,2
0ef42a19efb74d0a05c308d00636c8d8d41bec0c,SOPXVIV12A8C13BF6E,3
0ef42a19efb74d0a05c308d00636c8d8d41bec0c,SOBONKR12A58A7A7E0,4
0ef42a19efb74d0a05c308d00636c8d8d41bec0c,SOBFMHC12A6D4F9401,5
0ef42a19efb74d0a05c308d00636c8d8d41bec0c,SORJMZL12A8C13AC49,6
0ef42a19efb74d0a05c308d00636c8d8d41bec0c,SOWUVFQ12AB018740E,7
0ef42a19efb74d0a05c308d00636c8d8d41bec0c,SOVVENS12A8C144DB5,8
0ef42a19efb74d0a05c308d00636c8d8d41bec0c,SOCLMAD12AB017FC09,9
0ef42a19efb74d0a05c308d00636c8d8d41bec0c,SOIICEQ12A6D4F7FE0,10
169f9f4c68b62d1887c7c0ac99d10a79cfca5daf,SOIWDQY12A67ADE295,1
169f9f4c68b62d1887c7c0ac99d10a79cfca5daf,SONIQRE12AF72A2B02,2
169f9f4c68b62d1887c7c0ac99d10a79cfca5daf,SOWCKVR12A8C142411,3
169f9f4c68b62d1887c7c0ac99d10a79cfca5daf,SOTWNDJ12A8C143984,4
169f9f4c68b62d1887c7c0ac99d10a79cfca5daf,SOCVTLJ12A6310F0FD,5
169f9f4c68b62d1887c7c0ac99d10a79cfca5daf,SOUJVIT12A8C1451C1,6
169f9f4c68b62d1887c7c0ac99d10a79cfca5daf,SODLAPJ12A8C142002,7
169f9f4c68b62d1887c7c0ac99d10a79cfca5daf,SOSCIZP12AB0181D2F,8
169f9f4c68b62d1887c7c0ac99d10a79cfca5daf,SOGPBAW12A6D4F9F22,9
169f9f4c68b62d1887c7c0ac99d10a79cfca5daf,SOOWVNN12A8C140775,10
8247c08db9dba6cc18cff4381c7279e540c374cb,SOWCKVR12A8C142411,1
8247c08db9dba6cc18cff4381c7279e540c374cb,SOZSQUQ12AB018F6FB,2
8247c08db9dba6cc18cff4381c7279e540c374cb,SOBONKR12A58A7A7E0,3
8247c08db9dba6cc18cff4381c7279e540c374cb,SOSXLTC12AF72A7F54,4
8247c08db9dba6cc18cff4381c7279e540c374cb,SOXWYZP12AF72A42A6,5
8247c08db9dba6cc18cff4381c7279e540c374cb,SOCLMAD12AB017FC09,6
8247c08db9dba6cc18cff4381c7279e540c374cb,SOTWNDJ12A8C143984,7
8247c08db9dba6cc18cff4381c7279e540c374cb,SOCVTLJ12A6310F0FD,8
8247c08db9dba6cc18cff4381c7279e540c374cb,SOVRXWW12A6D4F74D3,9
8247c08db9dba6cc18cff4381c7279e540c374cb,SOBIXFH12A6D4F7823,10
2f343c8bd0502c4cf851a6970e47d296a4b76d5b,SOWCKVR12A8C142411,1
2f343c8bd0502c4cf851a6970e47d296a4b76d5b,SOCVTLJ12A6310F0FD,2
2f343c8bd0502c4cf851a6970e47d296a4b76d5b,SOIWDQY12A67ADE295,3
2f343c8bd0502c4cf851a6970e47d296a4b76d5b,SOPQLBY12A6310E992,4
2f343c8bd0502c4cf851a6970e47d296a4b76d5b,SOWUVFQ12AB018740E,5
2f343c8bd0502c4cf851a6970e47d296a4b76d5b,SORJMZL12A8C13AC49,6
2f343c8bd0502c4cf851a6970e47d296a4b76d5b,SOBFMHC12A6D4F9401,7
2f343c8bd0502c4cf851a6970e47d296a4b76d5b,SOGYNZW12A8C1388A4,8
2f343c8bd0502c4cf851a6970e47d296a4b76d5b,SOIICEQ12A6D4F7FE0,9
2f343c8bd0502c4cf851a6970e47d296a4b76d5b,SOMVSYK12AB018BEB3,10
9fbc0cc4fe6191cabdddf41124bd507dca08ceb6,SOSXLTC12AF72A7F54,1
9fbc0cc4fe6191cabdddf41124bd507dca08ceb6,SOAUFOF12AB0180C65,2
9fbc0cc4fe6191cabdddf41124bd507dca08ceb6,SOZSQUQ12AB018F6FB,3
9fbc0cc4fe6191cabdddf41124bd507dca08ceb6,SOOYDAZ12A58A7AE08,4
9fbc0cc4fe6191cabdddf41124bd507dca08ceb6,SODGVGW12AC9075A8D,5
9fbc0cc4fe6191cabdddf41124bd507dca08ceb6,SORRCNC12A8C13FDA9,6
9fbc0cc4fe6191cabdddf41124bd507dca08ceb6,SOEBOWM12AB017F279,7
9fbc0cc4fe6191cabdddf41124bd507dca08ceb6,SOWOMMY127F8096DF9,8
9fbc0cc4fe6191cabdddf41124bd507dca08ceb6,SOPXKYD12A6D4FA876,9
9fbc0cc4fe6191cabdddf41124bd507dca08ceb6,SOCLMAD12AB017FC09,10
a520488fcf049bbb5cd847cfa4f884c740692780,SOIWDQY12A67ADE295,1
a520488fcf049bbb5cd847cfa4f884c740692780,SOJLJZL12A8C13F640,2
a520488fcf049bbb5cd847cfa4f884c740692780,SOAIUND12A8C141039,3
a520488fcf049bbb5cd847cfa4f884c740692780,SOWXYYP12A8C141041,4
a520488fcf049bbb5cd847cfa4f884c740692780,SOXFANL12A6310F1B5,5
a520488fcf049bbb5cd847cfa4f884c740692780,SOWCKVR12A8C142411,6
a520488fcf049bbb5cd847cfa4f884c740692780,SOOCTCD12A8C13F633,7
a520488fcf049bbb5cd847cfa4f884c740692780,SOFGUJP12A8C13F61B,8
a520488fcf049bbb5cd847cfa4f884c740692780,SOTQUCD12A8C13F655,9
a520488fcf049bbb5cd847cfa4f884c740692780,SOZSQUQ12AB018F6FB,10
7d0317ddb859a960cb4836e7c7e9982a54fd64e2,SOIWDQY12A67ADE295,1
7d0317ddb859a960cb4836e7c7e9982a54fd64e2,SOWCKVR12A8C142411,2
7d0317ddb859a960cb4836e7c7e9982a54fd64e2,SOZSQUQ12AB018F6FB,3
7d0317ddb859a960cb4836e7c7e9982a54fd64e2,SOSAXUZ12AAF3B2031,4
7d0317ddb859a960cb4836e7c7e9982a54fd64e2,SOXWYZP12AF72A42A6,5
7d0317ddb859a960cb4836e7c7e9982a54fd64e2,SOBONKR12A58A7A7E0,6
7d0317ddb859a960cb4836e7c7e9982a54fd64e2,SOSXLTC12AF72A7F54,7
7d0317ddb859a960cb4836e7c7e9982a54fd64e2,SOGIJYM12A6D4FCD3D,8
7d0317ddb859a960cb4836e7c7e9982a54fd64e2,SOGOZLT12A6D4FB302,9
7d0317ddb859a960cb4836e7c7e9982a54fd64e2,SODHKOL12A8C141128,10
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOBONKR12A58A7A7E0,1
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOTUQTT12A6D4FBCEB,2
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOQCGHN12AB0181246,3
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOKENKR12AB01828F7,4
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOSCIZP12AB0181D2F,5
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOZSQUQ12AB018F6FB,6
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOWCKVR12A8C142411,7
f47116f998e030f2dab275b81fb2a04a9dc06c33,SONYKOW12AB01849C9,8
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOWEHOM12A6BD4E09E,9
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOOFYTN12A6D4F9B35,10
2341121b6d6d2020303f02053dad60586e41034d,SOBONKR12A58A7A7E0,1
2341121b6d6d2020303f02053dad60586e41034d,SOTUQTT12A6D4FBCEB,2
2341121b6d6d2020303f02053dad60586e41034d,SOAUFOF12AB0180C65,3
2341121b6d6d2020303f02053dad60586e41034d,SORRCNC12A8C13FDA9,4
2341121b6d6d2020303f02053dad60586e41034d,SOWCKVR12A8C142411,5
2341121b6d6d2020303f02053dad60586e41034d,SOLTAEJ12A8C13F793,6
2341121b6d6d2020303f02053dad60586e41034d,SOLWOAA12A8C136138,7
2341121b6d6d2020303f02053dad60586e41034d,SOVWADY12AB0189C63,8
2341121b6d6d2020303f02053dad60586e41034d,SOZSQUQ12AB018F6FB,9
2341121b6d6d2020303f02053dad60586e41034d,SOTWNDJ12A8C143984,10
b4e32cdb654ab914a0ac73d2bbc5cae142da405a,SOWCKVR12A8C142411,1
b4e32cdb654ab914a0ac73d2bbc5cae142da405a,SOSCIZP12AB0181D2F,2
b4e32cdb654ab914a0ac73d2bbc5cae142da405a,SONYKOW12AB01849C9,3
b4e32cdb654ab914a0ac73d2bbc5cae142da405a,SOPOGMQ12AF72AC35F,4
b4e32cdb654ab914a0ac73d2bbc5cae142da405a,SOOPJAT12A6D4F9537,5
b4e32cdb654ab914a0ac73d2bbc5cae142da405a,SOXWYZP12AF72A42A6,6
b4e32cdb654ab914a0ac73d2bbc5cae142da405a,SODGVGW12AC9075A8D,7
b4e32cdb654ab914a0ac73d2bbc5cae142da405a,SOLRBSH12AB018AE7B,8
b4e32cdb654ab914a0ac73d2bbc5cae142da405a,SOUJVIT12A8C1451C1,9
b4e32cdb654ab914a0ac73d2bbc5cae142da405a,SOPQLBY12A6310E992,10
99d57b8925d3c30c534d2e651cc029fcaaa86cce,SONYKOW12AB01849C9,1
99d57b8925d3c30c534d2e651cc029fcaaa86cce,SOZSQUQ12AB018F6FB,2
99d57b8925d3c30c534d2e651cc029fcaaa86cce,SOSXLTC12AF72A7F54,3
99d57b8925d3c30c534d2e651cc029fcaaa86cce,SOTWNDJ12A8C143984,4
99d57b8925d3c30c534d2e651cc029fcaaa86cce,SOBONKR12A58A7A7E0,5
99d57b8925d3c30c534d2e651cc029fcaaa86cce,SOGOMCI12AB0188C6C,6
99d57b8925d3c30c534d2e651cc029fcaaa86cce,SOPOFBW12AB0187196,7
99d57b8925d3c30c534d2e651cc029fcaaa86cce,SOPQLBY12A6310E992,8
99d57b8925d3c30c534d2e651cc029fcaaa86cce,SOUTDNR12A6D4FBBED,9
99d57b8925d3c30c534d2e651cc029fcaaa86cce,SOIJPQV12A6701F959,10
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOLKPHR12AB0182E63,1
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOQNJTL12AB017F7F3,2
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOEHTZE12A6310F0F2,3
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOWBRHU12A58A7E95D,4
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SODGVGW12AC9075A8D,5
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOCBMFC12A6701D7BA,6
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOPQLBY12A6310E992,7
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOJDNEA12AF72A677D,8
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOPKPUK12A8C13CAED,9
9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOQQSYT12A6310F0C7,10
8caf9a87e266a22298bd977a63489d008af241c5,SOPVQLJ12A67AE2281,1
8caf9a87e266a22298bd977a63489d008af241c5,SOBADEB12AB018275F,2
8caf9a87e266a22298bd977a63489d008af241c5,SOTWNDJ12A8C143984,3
8caf9a87e266a22298bd977a63489d008af241c5,SOUKJBT12A6701C4D6,4
8caf9a87e266a22298bd977a63489d008af241c5,SOZBZFF12A6310F12D,5
8caf9a87e266a22298bd977a63489d008af241c5,SOPXKYD12A6D4FA876,6
8caf9a87e266a22298bd977a63489d008af241c5,SONYKOW12AB01849C9,7
