,song_id,avg_duration,total_tracks,avg_familiarity,avg_hotttnesss,song_name,rank
1124,SOPTASI12AB0183185,257.38854000000003,29,0.4468111427739997,0.335204668866,Alastis,1
1125,SOZKQVG12A6701C1A3,234.6117925,4,0.543223555521,0.351350650958,Alavux,1
1126,SOLUHDM12A6701BEDA,372.25750579999993,50,0.4540124152579994,0.3506340814980003,Alban Berg Quartet,1
1127,SOXNKBO12A58A78BD8,297.3724266666667,36,0.4249776161999997,0.2630455581989999,Alban Darche Trio,1
1128,SOWZCKH12A6D4F78DB,255.333425,18,0.4972897468310001,0.474159699687,Albatross,1
1129,SOHTKUL12A6D4F78DF,175.58235529411763,17,0.2677886148919999,0.196056423665,Albergo Intergalattico Spaziale,1
1130,SOAPESW12AC3DF613B,196.2869631914893,47,0.5014193654420004,0.3584872733589998,Albert Ammons,1
1131,SOTHIAU12A58A7CB44,596.8820094915255,59,0.5766453163669996,0.3939458140970006,Albert Ayler,1
1132,SOCJWMG12A58A7A022,404.1312483333333,6,0.492431085709,0.388310652016,Albert Ayler Quartet,1
1133,SONDHSN12AB0182BD9,390.35601,3,0.537378551709,0.0,Albert Ayler Trio,1
1134,SODJVME12A8C13F3C3,285.4018144444444,9,0.4687095437159999,0.26647022866,Albert Castiglia,1
1135,SOXIRYS12A8C13939A,347.2890345945945,37,0.6281025772730001,0.3956083503169997,Albert Collins,1
1136,SOTCSSQ12A8C140A53,281.9352967647059,34,0.5451840613430003,0.4082462194360001,Albert Cummings,1
1137,SOOGYDY12A81C2394E,206.02433340909096,44,0.6270568067460004,0.3970450438359998,Albert Hammond,1
1138,SOHMIGB12A6D4FD0F4,205.03063000000003,26,0.5735507142789996,0.505604785489,Albert Hammond Jr,1
1139,SOLYFZT12A6D4FAC19,311.6944299999999,86,0.6660373146898735,0.3891578921130004,Albert King,1
1140,SONRSQW12A6D4F6D1C,360.21386818181816,11,0.4587729883479999,0.2894312341509999,Albert Kraner,1
1141,SOLHMFX12A8C1345FC,283.9795922222222,9,0.52870262609,0.314374644747,Albert One,1
1142,SOMJWZR12A8C139F5E,228.62456025641023,39,0.557980043034,0.476854272467,Albert Plà,1
1143,SOLSWTV12AAF3B3F23,168.37092066666665,30,0.2934330069030001,0.0,Albert Préjean,1
1144,SOUTLRM12A6D4F5DED,230.89587,1,0.426881174498,0.143910262929,Alberta,1
1145,SOTZXOU12A8C13D013,176.97914,1,0.343578635271,0.27619719743,Alberta Adams,1
1146,SOVXLUE12A6D4F4157,247.60186684210524,19,0.6443007889879999,0.4591243770959999,Alberta Cross,1
1147,SOTAASL12AB017E7A2,191.5653922,50,0.4891340174459995,0.3496205537369997,Alberta Hunter,1
1148,SOIFOBS12A8C1336AB,273.3100233333333,3,0.412544629931,0.364633510597,Albertina Walker,1
1149,SODOTMS12A8C13804F,313.6362594594595,37,0.6503667790441344,0.4555143839879997,Albertino,1
1150,SOATGNS12A6701E3E0,243.9794884126985,63,0.5019374361502544,0.3284137378780003,Alberto Cortez,1
1151,SOXSFHT12A8C137685,237.80044947368415,19,0.529075888679,0.4429563981060001,Alberto Fortis,1
1152,SOKQBEJ12A6D4FC7EC,164.0292776315789,38,0.5780957855140004,0.3883488195469998,Alberto Iglesias,1
1153,SOHXAPN12AB018CD9E,243.47592240000003,50,0.5211079607500002,0.3967022364819998,Alberto Plaza,1
1154,SOQWHTC12A8C1379A7,167.03342886075956,79,0.5376874308301399,0.3685072037890001,Alberto Vazquez,1
1155,SOOFYTN12A6D4F9B35,195.82021580000003,50,0.5529167360579993,0.4238875097170003,Albertucho,1
1156,SOPWYEH12A8C13CC09,246.9552418181819,22,0.5694751101999997,0.3594669154819999,Albin De La Simone,1
1157,SOPWSCB12A58A77B8F,405.634532142857,14,0.528563793159,0.3400307393880001,Albin Myers,1
1158,SORCPSR12A8C13E228,360.69832,1,0.544510485573,0.392718981369,Albino,1
1159,SOHJEWE12A6D4F7E21,375.3922,2,0.373794336383,0.292170010996,Albion Country Band,1
1160,SOJOTQM12AB01825B2,174.5541033333333,18,0.3719049562450001,0.296653822045,Albion Dance Band,1
1161,SOEOQZG12A6D4FCA27,226.10066166666664,30,0.6836743496341334,0.4515715146639998,Alborosie,1
1162,SOOOOUT12A3F1EB35C,183.4087620618556,97,0.3302616301912366,0.3144948365029991,Albuhera Band,1
1163,SOKAZAS12A67ADD4D3,252.6036277419355,31,0.5692507720929997,0.3610374852810001,Alcatrazz,1
1164,SOEPTYT12AB017CEC8,246.28572571428572,7,0.4031847714390001,0.3201457680169999,Alcazaba,1
1165,SOWXDVT12B0B80BFA3,247.7466413698629,73,0.6273287952050003,0.421699823609,Alcazar,1
1166,SOKWQAS12AF72A2686,219.4755503947368,76,0.5449794475869992,0.3667134316259998,Alceu Valença,1
1167,SOPAHGI12AB018E064,264.93896606060605,33,0.7146294379060004,0.4652096132299999,Alchemist,1
1168,SOCJPWM12AF72A781A,225.81650740740744,27,0.4242248263359999,0.3125598125299999,Alcohol Funnycar,1
1169,SODPHCS12AB018D1C0,237.0926988888889,9,0.554082800733,0.398620227261,Alcoholic Faith Mission,1
1170,SOIINFC12AB018D1A0,246.5574690909091,11,0.444537415352,0.0,Alcôve,1
1171,SORVQQJ12A58A7E5DD,287.09977333333325,9,0.2688076076627333,0.1860172774069999,Alda Rezende e Jonathan Crayford,1
1172,SOEVQQZ12A6D4F968E,222.68297475,40,0.5785488525470004,0.4143697563960002,Aldebert,1
1173,SOKYUMV12AB0183408,214.29070358974363,39,0.4795679034399996,0.3851693162059998,Aldo Nova,1
1174,SODZHIF12AB018D1D1,253.26485375,16,0.4308823848700001,0.354458559907,Ale Møller,1
1175,SOEOTBT12A8C134231,286.893695,12,0.4820508948000001,0.305394759431,Aleandro Baldi,1
1176,SOUGQQV12AB018D4F4,295.7310656944445,72,0.7276321516069592,0.3980620720970006,Alec Empire,1
1177,SOGHAOP12A67ADA4D0,182.8773126315789,19,0.4006596575828949,0.0,Alec Empire & Merzbow,1
1178,SOPXKUW12A58A79900,235.96362600000003,10,0.51112376723,0.3329088858440001,Alec Ounsworth,1
1179,SOSGIIG12AB017C744,206.552362,10,0.4638804977059999,0.2992099347949999,Alecia Elliott,1
1180,SOIXHXB12A67020693,437.05075733333325,15,0.4528474415139998,0.0,Alecs Marta,1
1181,SOOHFUA12A8C13B44C,188.04295146341465,41,0.5877624275019998,0.4028705108700002,Aled Jones,1
1182,SOODAQW12A6BD55D0E,479.437915,2,0.411613462604,0.244232044877,Aled Mann,1
1183,SOOGFXB12A6702065B,457.17598857142855,7,0.426718897274,0.0,Aleete,1
1184,SOCINZE12AF72A32D7,231.54478888888883,63,0.632165718803001,0.455206813737,Alejandra Guzmán,1
1185,SOIQLVZ12AB018AE9C,214.06162159574467,94,0.7568920252749997,0.4587634388630001,Alejandro Fernandez,1
1186,SOCOPAQ12AB018328C,248.76363,1,0.214837191716,0.0,Alejandro Fernandez A Duo Con Amaia Montero,1
1187,SOPOGSQ12A58A7C16F,188.12689333333333,12,0.5640195268249999,0.4446420814770002,Alejandro Filio,1
1188,SOFRIAZ12AB017E5E5,234.7681402941176,34,0.556750823055,0.3615879415320003,Alejandro Lerner,1
1189,SOPOQRR12A58A7C59F,228.4800684,50,0.4950585409139993,0.3052949042959998,Alejandro Santiago,1
1190,SOYQZWG12A8C143F0D,271.8777308163265,49,0.745616072944,0.453877998455,Alejandro Sanz,1
1191,SOGSSSN12AB0181BA7,590.2624,1,0.495330641434,0.340563231815,Alejandro Vivanco,1
1192,SOMQDVC12A6D4FBE03,319.00689,1,0.542063359543,0.431343410354,Alejandro de Pinedo,1
1193,SOWCNFV12AB018AE67,164.78181999999998,14,0.363062876292,0.2850685052439999,Alejo Durán,1
1194,SOTQWOQ12A6701F1AF,263.47840500000007,20,0.4563385015609997,0.39217026712,Alek Stark,1
1195,SOCZHGO12A8151DFB7,423.50975,4,0.430284930681,0.335484864483,Alek Szahala,1
1196,SOGRJVZ12A8AE48D67,236.16131135135137,37,0.570543338177,0.3372654405300002,Aleks Syntek,1
1197,SOIIQDH12A8C143D8A,238.18404,1,0.0,0.394491659449,Aleks Syntek/Benny,1
1198,SOTHVUU12AB018D193,276.32281,1,0.0,0.0,Aleks Syntek/Soraya,1
1199,SOOMBLK12A6D4FABD6,253.21315333333328,3,0.418163436516,0.301506110246,Aleks Y La Gente Normal Syntek,1
1200,SOKKBLM12A6D4F794E,195.10812,1,0.37941062867,0.0,Aleksander Denstad With,1
1201,SOZYJJR12A8AE48078,214.4118160606061,33,0.67775474873603,0.4664258559049998,Alela Diane,1
1202,SOSDSCU12A6310E074,236.473015,2,0.531097262072,0.284630321182,Alena,1
1203,SOSMKPO12A8C13C9F5,379.66322,1,0.453936693254,0.182001886518,Alena Kortis,1
1204,SOEICJF12A8C13930F,203.07546333333332,3,0.373193005504,0.3411589474029999,Alenka Gotar,1
1205,SOJQSWK12A6701ED51,324.8670333333333,3,0.477726149223,0.0,Aleph,1
1206,SORPVFU12AB018533C,180.34893,1,0.039693593311,0.0,Ales One & DJ Teeko,1
1207,SOFUNPN12A8C13B387,229.1056517021277,47,0.7958271457957442,0.6439171784260005,Alesana,1
1208,SORWMSH12A8C145802,251.93613131578945,38,0.7048728292070007,0.4957770639509998,Alesha Dixon,1
1209,SOQKPXK12A8C1311C8,232.9296935714285,14,0.453430602609,0.4136867825759998,Alessandra Amoroso,1
1210,SOFZTRB12AB01870A1,157.34274,17,0.58077302674,0.3589976432739999,Alessandra Celletti,1
1211,SOJRLLG12A8C136383,238.18404,1,0.475854113991,0.0,Alessandro Di Liberto,1
1212,SOWITCL12A67ADD87F,245.7102044444444,27,0.579060730696,0.385354013274,Alessandro Safina,1
1213,SOXOTBX12A58A7A3D7,187.6475472,25,0.5876363392098477,0.400208078562,Alessi's Ark,1
1214,SOZPRVP12A8C131EF0,221.3473233913043,115,0.6402875568799985,0.4193448709528786,Alex,1
1215,SOPBEJW12A8C13C5A2,398.68036,1,0.512329918795,0.256057751431,Alex Attias,1
1216,SOBANHD12A58A7BB7C,238.8371,1,0.588956145443,0.492520267878,Alex Band,1
1217,SOJFRTG12AB01840EB,238.6589428,50,0.5732196206770005,0.3960349708689998,Alex Baroni,1
1218,SOHTTVM12AB018C536,439.8667566666666,3,0.510517903616,0.0,Alex Bartlett,1
1219,SOLPJSN12AB01874F3,197.79873074074075,27,0.5523451794488519,0.3940138254519998,Alex Beaupain,1
1220,SOVBMGP12A8C13CE01,249.573423125,16,0.581096651488,0.41167199351175,Alex Britti,1
1221,SOSPBXZ12A8C132D68,253.7264511864407,59,0.6093379831259997,0.388861326223,Alex Bueno,1
1222,SOHWOLH12A67AE16F4,270.9689108045978,87,0.5014850657669997,0.3825000992134488,Alex Bugnon,1
1223,SOAZCTI12AB0188657,347.39329,3,0.457672190139,0.3388989122719999,Alex Cappelli,1
1224,SOBGJDN12AB018BA0F,521.81288,3,0.380297767422,0.0,Alex Chilcott,1
1225,SOVOOSP12A6310F1AC,191.0587023333333,60,0.4986266600500001,0.3184533822871664,Alex Chilton,1
1226,SONZCCT12A8C139A50,298.42240375,16,0.5484557093089999,0.380148286904,Alex Cortiz,1
1227,SOQWSUU12A8C132875,272.2477099999999,12,0.4081687848720001,0.347265522796,Alex D' Castro,1
1228,SOWWZPI12AB0183F7F,502.1332099999999,23,0.4900201433787393,0.3810919914169999,Alex Dolby,1
1229,SOHFEBN12A67ADBCE4,220.1073,1,0.395016859298,0.219526927502,Alex Falk,1
1230,SOQHMZB12AB01870AD,218.19590268292697,82,0.4368378162343535,0.3380682446600003,Alex Fong,1
1231,SOCQWWK12AB017F893,408.8811816666666,6,0.225952610332,0.2772037364419999,Alex Frolov,1
1232,SOXKSAJ12A8C14588D,227.83955,1,0.440266900208,0.349464154868,Alex Gaudino & Jerma,1
1233,SOULZWN12A67021A98,287.82975,2,0.50240418412,0.363453566661,Alex Gold,1
1234,SOIFBQW12A6D4F9380,283.1102941666666,72,0.6486922863009996,0.3933694061460002,Alex Gopher,1
1235,SOEWYLX12A6D4F8E5F,327.6933762352942,85,0.5664587944793638,0.4508568351374239,Alex Harvey Band,1
1236,SOLICSR12A8C138019,182.31558285714289,14,0.355631863205,0.308083786975,Alex Heffes,1
1237,SOAYCFE12A6D4F8733,198.1045164705882,34,0.528261402076,0.3086628707770001,Alex J,1
1238,SOOZLUI12A6310E9E7,249.38654692307688,13,0.6228898249270001,0.368046607655,Alex K,1
1239,SOBBCWG12AF72AB9CB,403.760806,35,0.6149436514710004,0.42497834998,Alex Kenji,1
1240,SOUBSFF12A8C134F97,349.12105423076923,26,0.5847792139268073,0.4085942291010002,Alex Kidd,1
1241,SOSXUZZ12AB0186F47,507.36716666666666,3,0.47193447392,0.388947300298,Alex Kunnari,1
1242,SOWHYIO12A8AE472B8,357.95546,1,0.463093279353,0.354557573964,Alex Lamb,1
1243,SOVHOQY12A8C134FA9,221.94806288888887,45,0.5927181650550003,0.3670212571589996,Alex Lloyd,1
1244,SOAKWHP12AB018A3F8,315.0663618181818,33,0.6829260080070002,0.3591885128849999,Alex M,1
1245,SODMASJ12AF729E6FA,307.8094491304348,23,0.4421908749237393,0.421086483162,Alex M. vs. Marc van Damme,1
1246,SORKCOJ12AF72A8B6C,544.54812,1,0.529812181447,0.0948258359102,Alex M.O.R.P.H,1
1247,SOERXAU12A8C13A060,430.1339683333335,24,0.5846036484359997,0.4086814331493749,Alex M.O.R.P.H.,1
1248,SOFGJKX12AB018389A,402.24607666666674,6,0.268210004648,0.333620777479,Alex M.O.R.P.H. and Woody van Eyden,1
1249,SOCGGJI12AB017FC30,496.56118,1,0.234730231623,0.0,Alex Mac & Zeebra Kid,1
1250,SOQXBEE12A8C13AA98,366.20145,9,0.492327538123,0.3121963822809999,Alex Machacek,1
1251,SOZIKUR12A8C138595,230.5745675,20,0.4283232865509999,0.3814653150379998,Alex Masi,1
1252,SODOVWS12AB01881A0,419.81342,1,0.433854614382,0.261217901256,Alex Medina,1
1253,SOJYJHD12AF72A48DD,278.8915192857144,42,0.5549532261364044,0.4081390816083573,Alex Megane,1
1254,SOYXOOJ12A6D4FD25F,457.8041733333334,3,0.42857109188,0.381622101899,Alex Monakhov,1
1255,SOHKVLB12A8C13DD95,184.73054000000005,15,0.457482054333,0.347445750775,Alex North_ Jerry Goldsmith_ The National Philharmonic Orchestra,1
1256,SOIJLDG12A8C135B96,213.53024777777776,9,0.3850487153239999,0.0,Alex Pahlke,1
1257,SONNAIN12A8C13AC01,314.76450730769227,52,0.6274630128226536,0.4069252915200003,Alex Party,1
1258,SOWKBOZ12AB0185E22,441.8259416666667,6,0.419492944197,0.336213520546,Alex Pich,1
1259,SOKJVHE12AB017DFA3,464.0474366666666,3,0.268834253318,0.0,Alex Pich & Dmitry Federov,1
1260,SONODNI12A8C141EF5,316.0978018181817,11,0.550106539301,0.4111681152379999,Alex Reece,1
1261,SOHHVXI12A6D4F69E3,545.0259054838709,31,0.439657857116,0.0,Alex Riel,1
1262,SOJRSTU12A8C135900,537.5603625,8,0.435148106458,0.334757366761,Alex Rize,1
1263,SONAGFZ12A8C144D97,375.7988393333333,15,0.369391805457,0.0,Alex S,1
1264,SOQBQTA12AB0183F7D,342.18534250000005,20,0.5566658260280002,0.3916166570929998,Alex Skolnick Trio,1
1265,SOFEVAD12AAF3B1CA2,337.1494010714286,56,0.6248610172110002,0.4009170366710001,Alex Smoke,1
1266,SOINYMI12A8C13C3F8,431.29500882352943,17,0.4852620747709998,0.347550966171,Alex Stealthy,1
1267,SOYKTSO12A8C1381FB,197.478294,15,0.506334468616,0.0,Alex Swings Oscar Sings!,1
1268,SOJEVHC12A8C13C3E5,238.18664799999996,20,0.8547820029859997,0.5533037252580002,Alex Torn,1
1269,SOHASBP12A8C13C3EE,260.93526956521754,92,0.8309501923650113,0.563047456961001,Alex Ubago,1
1270,SOMHEVM12A58A80951,342.04689,2,0.577443355636,0.396846904738,Alex Under,1
1271,SOFWMNN12A8C13C3F2,353.613914,5,0.304300643394,0.0,Alex Valentin,1
1272,SOWFAEL12A8C13F43D,412.83873,2,0.447413882736,0.210542623357,Alex Van Alff,1
1273,SOEDBAO12A8AE476FE,262.81751,1,0.534359521664,0.296410683581,Alex feat. Nik & Jay,1
1274,SOHZNTZ12AB0187C99,176.08741181818183,22,0.5468701283679998,0.3822804218350002,Alexander 'Skip' Spence,1
1275,SONAJIN12A8C13E080,432.6447715000001,20,0.4543370479739999,0.3404349225879999,Alexander East,1
1276,SOLGEGH12A8C13BF76,262.96502000000004,17,0.4244660490120001,0.36018402968,Alexander Hacke,1
1277,SOXZQIK12A6D4F7C9E,214.43873,1,0.0296729953937,0.0,Alexander Koeberlein,1
1278,SONKGST12A6D4F81F6,370.55285682926814,41,0.6231787438443658,0.3905527436980001,Alexander Kowalski,1
1279,SOUDPQP12A6D4F81F3,310.3477232258064,31,0.6091238748179998,0.4623678399869999,Alexander O'Neal,1
1280,SOPHRWN12A81C213D1,274.85124666666667,3,0.374916927153,0.0,Alexander One,1
1281,SOMVUAM12A8C14416D,432.67437777777775,9,0.4294419961129999,0.439022020432,Alexander Popov,1
1282,SOPLHIY12A6D4FC0F7,490.97098,1,0.28422040368,0.0,Alexander Popov & Feel,1
1283,SOTIZIB12A58A7ECC5,245.2825504,50,0.5825464761509993,0.3881508613739999,Alexander Robotnick,1
1284,SOLIGMO12AB017C1A4,192.9922,5,0.4678260953129999,0.0,Alexander Schöld,1
1285,SOTSCIU12A6D4F8571,278.2241028378379,74,0.6661897277193517,0.4211662355690002,Alexander Vaulin,1
1286,SOHALKJ12AB017FCC2,552.2150566666667,6,0.411663711257,0.307451073043,Alexander Xendzov,1
1287,SOPZRLV12AB018C540,254.0338325,20,0.3419127670489998,0.383914994714,Alexander Zonjic,1
1288,SORTEBZ12A6D4FC1FC,238.8269388888889,18,0.7040623952439998,0.5014054926440001,Alexandra Burke,1
1289,SOPLVFB12A8C141022,346.8273,3,0.566247439768,0.3746866260200001,Alexandra Prince,1
1290,SOZKZCT12A8C140EE3,239.90812,1,0.420266038655,0.0,Alexandre Chatelard,1
1291,SOCKFHC12AF72A09BF,438.187956,20,0.1943568936726599,0.2838789744039999,Alexandre Da Costa,1
1292,SOKODUE12A8C13E7B6,153.67954660714287,112,0.6180960405750086,0.55049006037941,Alexandre Desplat,1
1293,SOENLVM12A8C133DF6,94.59691638888891,36,0.35335624963,0.0,Alexandre Desplat & Aaron Zigman,1
1294,SORGTHN12AB0181134,241.10661539999992,50,0.6120644519829995,0.3845182228629198,Alexandre Pires,1
1295,SOEKIGV12A6D4FDA97,255.58681200000007,20,0.4260164520279998,0.3338791787239998,Alexandroid,1
1296,SOACPKN12A8C14040D,301.43021714285715,7,0.389222238322,0.330184102152,Alexey V,1
1297,SODTLKT12A8C13548B,211.62893395833336,48,0.5951155757989997,0.414198368336,Alexia,1
1298,SOUSEHM12AB018695E,210.901315,12,0.505141399667,0.3255997292089999,Alexia Bomtempo,1
1299,SOHTTNB12A8C1357E9,248.977832,5,0.343369691677,0.0,Alexia Phillips,1
1300,SOWYZVX12AB0182596,210.81675230769227,52,0.6293998572379993,0.3452692349109997,Alexis HK,1
1301,SOZZKPG12A6D4FC205,179.42184372549016,51,0.3085138163140004,0.2953809084600002,Alexis Korner's Blues Incorporated,1
1302,SOSEROH12A58A7CA55,223.37260777777777,9,0.508505206728,0.3401722048989999,Alexis Strum,1
1303,SORDVKU12B0B806C7D,238.49751,1,0.389921987626,0.0,Alexis Taylor,1
1304,SOXMUBH12A8C1422BE,194.96937911111115,45,0.7585386546949994,0.5458315969539997,Alexis Y Fido,1
1305,SOOVBQS12AB01869F5,238.4794906896551,29,0.8130163206650003,0.5786433523599652,Alexisonfire,1
1306,SOROPBL12A6D4F8F33,368.82240297872346,47,0.5902360538515956,0.3379842212100001,Alexkid,1
1307,SOTTQAF12A6310F21D,213.369343125,16,0.6681739032070001,0.4778456502259998,Alexz Johnson,1
1308,SOJNUUV12A8C132EC7,197.3392122727273,44,0.3712457825540001,0.3336268801639996,Alf Robertson,1
1309,SOVIKOY12AB018627D,438.68254,3,0.4006804377889999,0.0,Alf Tumble,1
1310,SOHQXHH12AB017EAC4,212.64498916666665,12,0.583649077723,0.433772442276,Alfa Rococo,1
1311,SOQZAKJ12A8C143F09,167.20934,1,0.667340343885,0.312288654362,Alfamega,1
1312,SOFRNHE12A58A784AA,277.15873,1,0.498462830596,0.391824173726,Alfie Zappacosta,1
1313,SOKYSZU12AB018CCD5,252.63161642857145,14,0.4502786424550001,0.20429859751,Alfio Antico,1
1314,SOHMTYT12AB017E218,195.659302,20,0.1147331251977999,0.3768438990189999,Alfoa,1
1315,SONXWIA12A8C1380A7,213.17717058823533,17,0.5912531493860003,0.3564442947600001,Alfonzo Blackwell,1
1316,SOLCWOI12AB0188C96,251.6507814285714,21,0.4644540707580001,0.3613048006200001,Alfonzo Hunter,1
1317,SOZEYCE12AB018DCB0,204.42169098591552,71,0.4200237843621976,0.3128329720160002,Alfred Newman,1
1318,SOBOOKY12AB018DCC8,315.0591375,16,0.4325671115659999,0.309270636214,Alfredo De La Fe,1
1319,SOWKMRB12AB018A901,198.93636300000003,100,0.3781301343630001,0.2792557598819993,Alfredo Gutierrez,1
1320,SORZRZU12A8C13600E,207.7037645833333,96,0.4773871337280007,0.3636108646470004,Alfredo Kraus,1
1321,SOMYXCC12A8C145454,179.03977418604654,43,0.39175974576,0.3418308210699998,Alfredo Sadel,1
1322,SOVDZKR12AB0180EF8,223.2667782051282,39,0.5418616170010003,0.4287761385349999,Alfredo Zitarrosa,1
1323,SOIENBA12A58A7F396,264.70434923076925,13,0.551427062667,0.4313276127480001,Algora,1
1324,SOFGJTU12AB017F25C,219.78077083333332,12,0.4681845576389998,0.247579813115,Algunos Hombres Buenos,1
1325,SOMRTLC12A6D4F97F0,275.2109746875,32,0.5811028414765625,0.3341046111849999,Ali,1
1326,SORWEVO12A8C13A655,954.3255074418604,43,0.5284773163950003,0.3689554456960003,Ali Akbar Khan,1
1327,SOHZQXE12AB018B5EA,288.522,1,0.588831405068,0.355905239267,Ali Angel,1
1328,SOLMBPL12A8C13D4DD,232.4910280645161,31,0.5444787842859998,0.3406070431919998,Ali Campbell,1
1329,SOJEMSC12A6D4F81A6,323.8348832142857,28,0.5166594691859997,0.4388946236140002,Ali Hassan Kuban,1
1330,SOLMWYC12A8C144D2C,458.4653185714286,14,0.4873271300319999,0.2927399279579999,Ali Kuru,1
1331,SOZIGEG12A8C144548,276.3783225,8,0.548716845629,0.4804491191959999,Ali Love,1
1332,SOQMPXD12A58A8112F,228.00281,4,0.702003068464,0.33458992183,Ali Vegas,1
1333,SOUIKBV12A8C14453F,377.8375511111111,9,0.514546433116,0.4136547416159999,Ali Wilson,1
1334,SOJVAGK12A6D4FAAD3,345.7170975000001,12,0.2117299980110001,0.1009660656139999,Aliamén,1
1335,SORMCGB12A8C133C90,269.8071630097087,103,0.6453679560150004,0.4230219215749998,Alias,1
1336,SOABRTC12A8C138EC2,305.7505188235295,17,0.5860239691730003,0.468632141374,Alias & Tarsier,1
1337,SOPZZVX12AAF3B24E3,243.7562234482759,29,0.4545431970716551,0.4106304397040001,Alibi,1
1338,SOLTECZ12A8C137656,220.9045584,50,0.5156473468212799,0.3750990815499999,Alibi Montana,1
1339,SORIFLJ12A81C23948,219.2883923255814,43,0.5864630313759998,0.4011788964589998,Alice,1
1340,SOHVQDS12A6D4FC3E6,210.02404,1,0.393063946194,0.328392084087,Alice Clark,1
1341,SOZNBTO12A6D4F9204,448.4495065000001,40,0.5608766245880002,0.3904136870479998,Alice Coltrane,1
1342,SOCGDMA12A58A7A916,223.89505583333332,12,0.6776841468859999,0.4133898913890001,Alice DJ,1
1343,SOKQOEL12A8C13823C,202.28708920000005,50,0.5549001882892595,0.3504946626960002,Alice Donut,1
1344,SODMHMW12AB0185484,249.66170034482755,29,0.5488038804521381,0.3345584681279999,Alice Peacock,1
1345,SODZWJX12AB0182B87,282.68624099999994,30,0.6827259254968001,0.430741882505,Alice Russell,1
1346,SOHGHWJ12A6D4F801C,227.28859909090903,11,0.667993539338,0.450285841217,Alice Smith,1
1347,SOVNHVO12A6D4F5E7F,181.45851619047625,21,0.489816268982,0.3285530150179999,Alice Stuart,1
1348,SOONLAC12AB018CB3D,243.4970527777778,18,0.5176687900149999,0.4412869711049998,Alicia Bridges,1
1349,SOETHKN12AF72A65A6,222.79791,1,0.500315355546,0.0,Alicia Glenn,1
1350,SORGFIK12A8AE4634D,247.89195180327872,122,0.9140669068271,0.7822240799308043,Alicia Keys,1
1351,SOFHFUH12AB018BF57,231.5141048148148,27,0.754565353881,0.5114329175089997,Alien Ant Farm,1
1352,SOEFZJG12AF72A67A1,275.00262307692304,13,0.4117458066489999,0.3277765325519999,Alien Breed,1
1353,SORFHQF12AF72A60C6,209.347463,10,0.490917989212,0.0,Alien Crime Syndicate,1
1354,SOMUVCV12A8C1402BB,374.9298326666667,15,0.42916322495,0.3846326649779999,Alien Factory,1
1355,SOIXCFZ12A8AE462F5,424.41098,1,0.483258383005,0.361246201839,Alien Mental,1
1356,SODRVJE12AB0185201,443.16689,2,0.572099006838,0.39831412432,Alien Skin,1
1357,SOONMJC12A8AE46A69,311.26485375000004,16,0.607809547635,0.451475946564,Alien Vampires,1
1358,SOTUXBM12A8C140DB6,151.5659135,20,0.4319272340660001,0.2348347281819999,Alien's Cab,1
1359,SOLARJV12AB018306B,368.4610443333333,30,0.5950049625269999,0.4778901236670002,Alif Tree,1
1360,SOQTRKE12A6701C596,313.9403828571428,21,0.5576519965689999,0.3482300267229999,Alina (Rap),1
1361,SOJVMCM12A58A7F54F,252.9967085714286,21,0.532365425633,0.4223172063779999,Aline Barros,1
1362,SOEVEIU12AC468D949,305.80308333333335,24,0.4501174773029999,0.302166093167,Aline Khalaf,1
1363,SOTPLMC12A6701C59A,233.3673941935483,31,0.403187565609,0.2402750515143547,Alis,1
1364,SOHZFND12A8C13614D,261.1171727272727,11,0.2656156971890001,0.287570313632,Alisa Fineman,1
1365,SOTPMFV12AB0184265,217.01357204545457,44,0.5504360669349996,0.4128004210060002,Alisha's Attic,1
1366,SOWIDAV12AB018A155,224.76659818181815,11,0.4581464278910001,0.3226845000449999,Alisia,1
1367,SOZCBDV12A8C140948,229.9685257692308,26,0.4978311943060002,0.3090951602569998,Alison Brown,1
1368,SOOLKAR12A8C13C7D2,214.08941223404275,94,0.6772066372348289,0.475318006359999,Alison Krauss,1
1369,SOZCHXO12A6701C599,200.40009,12,0.4552193704993334,0.4099462603330001,Alison Krauss / The Cox Family,1
1370,SOLDTDQ12A8C13A62B,372.3358725,12,0.4802830672749998,0.3364098041360001,Alison Limerick,1
1371,SOTUQTT12A6D4FBCEB,234.90182764705875,51,0.6324388882637455,0.509583295045176,Alison Moyet,1
1372,SOTWZDG12AB0185CA7,245.52444,1,0.142605158211,0.178479314537,Alison Statton_ Spike,1
1373,SOKXPKY12A58A7B169,237.06077,1,0.32220706625,0.0,Alistair Riddell,1
1374,SOFKMEL12A6D4F6D4F,242.75546636363637,11,0.456719784606,0.32576614284,Alit Boazu,1
1375,SOQKEGJ12A8C139D07,230.2457144444444,9,0.45835832217,0.1811100008999999,Alive 'N Kickin',1
1376,SOYRGFE12A8C13E1D6,164.0224,1,0.476019702835,0.262872814159,Alive And Kicking,1
1377,SOMHBYR12A6D4F5A1C,324.67646961538463,26,0.5721468214899997,0.4948172818739996,Alix Perez,1
1378,SOCNYSC12A8C13BC99,336.56118,1,0.0787442276147,0.0,Alix Perez & Specific,1
1379,SOCNOYV12A8C1314FA,244.7716427272728,44,0.7724579835278415,0.5717529695270006,Alizée,1
1380,SOJQBFB12A6D4F7372,111.49016,1,0.0194943962249,0.0,Aliénor Voices,1
